scope,file,pid,field,rule,severity,value,expected,detail,reconciliation_status
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,single_country_study,single_country_study_invalid,ERROR,TRUE [logical],single_country; multiple_countries,,resolved_by_normalization
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,single_region,single_region_invalid,ERROR,Northeast Brazil [character],single_region; multiple_region,,remaining_manual_review
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,countries_of_focus,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,,resolved_by_normalization
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,clear_causal_quantity_of_interest,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,effort_to_explore_mechanisms,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,remaining_manual_review
classification_json,S0011-52582025000400228.json,S0011-52582025000400228,method_status,method_status_invalid,ERROR,qualitative [character],explicit; essayistic,,remaining_manual_review
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,error_in_raw_text,missing_field,ERROR,error_in_raw_text,No Error; Missing/Corrupt; Title/Text Mismatch,,remaining_manual_review
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,single_country_study,missing_field,ERROR,single_country_study,single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,single_region,missing_field,ERROR,single_region,single_region; multiple_region,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,countries_of_focus,missing_field,ERROR,countries_of_focus,string/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,seeks_determinants,missing_field,ERROR,seeks_determinants,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,other_research_design,missing_field,ERROR,other_research_design,string/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,instrumental_variable_instrument,missing_field,ERROR,instrumental_variable_instrument,string/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,independent_variables,missing_field,ERROR,independent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,dependent_variables,missing_field,ERROR,dependent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,main_variable_relationship,missing_field,ERROR,main_variable_relationship,array/object or null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,strong_non_causal_causal_qualification,missing_field,ERROR,strong_non_causal_causal_qualification,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,sample_size_quote,missing_field,ERROR,sample_size_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,claims_any_statistically_significant_results,missing_field,ERROR,claims_any_statistically_significant_results,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,clearly_defined_explanatory_variable,missing_field,ERROR,clearly_defined_explanatory_variable,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,clear_causal_quantity_of_interest,missing_field,ERROR,clear_causal_quantity_of_interest,ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,specifies_estimate_equations,missing_field,ERROR,specifies_estimate_equations,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,statement_of_identification_assumptions_quote,missing_field,ERROR,statement_of_identification_assumptions_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572006000200004.json,S0101-31572006000200004,effort_to_explore_mechanisms,missing_field,ERROR,effort_to_explore_mechanisms,No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,error_in_raw_text,missing_field,ERROR,error_in_raw_text,No Error; Missing/Corrupt; Title/Text Mismatch,,remaining_manual_review
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,single_country_study,missing_field,ERROR,single_country_study,single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,single_region,missing_field,ERROR,single_region,single_region; multiple_region,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,countries_of_focus,missing_field,ERROR,countries_of_focus,string/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,seeks_determinants,missing_field,ERROR,seeks_determinants,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,other_research_design,missing_field,ERROR,other_research_design,string/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,instrumental_variable_instrument,missing_field,ERROR,instrumental_variable_instrument,string/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,independent_variables,missing_field,ERROR,independent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,dependent_variables,missing_field,ERROR,dependent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,main_variable_relationship,missing_field,ERROR,main_variable_relationship,array/object or null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,strong_non_causal_causal_qualification,missing_field,ERROR,strong_non_causal_causal_qualification,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,sample_size_quote,missing_field,ERROR,sample_size_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,claims_any_statistically_significant_results,missing_field,ERROR,claims_any_statistically_significant_results,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,clearly_defined_explanatory_variable,missing_field,ERROR,clearly_defined_explanatory_variable,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,clear_causal_quantity_of_interest,missing_field,ERROR,clear_causal_quantity_of_interest,ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,specifies_estimate_equations,missing_field,ERROR,specifies_estimate_equations,true/false/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,statement_of_identification_assumptions_quote,missing_field,ERROR,statement_of_identification_assumptions_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572006000400002.json,S0101-31572006000400002,effort_to_explore_mechanisms,missing_field,ERROR,effort_to_explore_mechanisms,No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,error_in_raw_text,missing_field,ERROR,error_in_raw_text,No Error; Missing/Corrupt; Title/Text Mismatch,,remaining_manual_review
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,single_country_study,missing_field,ERROR,single_country_study,single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,single_region,missing_field,ERROR,single_region,single_region; multiple_region,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,countries_of_focus,missing_field,ERROR,countries_of_focus,string/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,seeks_determinants,missing_field,ERROR,seeks_determinants,true/false/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,other_research_design,missing_field,ERROR,other_research_design,string/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,instrumental_variable_instrument,missing_field,ERROR,instrumental_variable_instrument,string/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,independent_variables,missing_field,ERROR,independent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,dependent_variables,missing_field,ERROR,dependent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,main_variable_relationship,missing_field,ERROR,main_variable_relationship,array/object or null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,strong_non_causal_causal_qualification,missing_field,ERROR,strong_non_causal_causal_qualification,true/false/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,sample_size_quote,missing_field,ERROR,sample_size_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,claims_any_statistically_significant_results,missing_field,ERROR,claims_any_statistically_significant_results,true/false/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,clearly_defined_explanatory_variable,missing_field,ERROR,clearly_defined_explanatory_variable,true/false/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,clear_causal_quantity_of_interest,missing_field,ERROR,clear_causal_quantity_of_interest,ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,specifies_estimate_equations,missing_field,ERROR,specifies_estimate_equations,true/false/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,statement_of_identification_assumptions_quote,missing_field,ERROR,statement_of_identification_assumptions_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572007000100003.json,S0101-31572007000100003,effort_to_explore_mechanisms,missing_field,ERROR,effort_to_explore_mechanisms,No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,error_in_raw_text,missing_field,ERROR,error_in_raw_text,No Error; Missing/Corrupt; Title/Text Mismatch,,remaining_manual_review
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,single_country_study,missing_field,ERROR,single_country_study,single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,single_region,missing_field,ERROR,single_region,single_region; multiple_region,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,countries_of_focus,missing_field,ERROR,countries_of_focus,string/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,seeks_determinants,missing_field,ERROR,seeks_determinants,true/false/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,other_research_design,missing_field,ERROR,other_research_design,string/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,instrumental_variable_instrument,missing_field,ERROR,instrumental_variable_instrument,string/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,independent_variables,missing_field,ERROR,independent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,dependent_variables,missing_field,ERROR,dependent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,main_variable_relationship,missing_field,ERROR,main_variable_relationship,array/object or null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,strong_non_causal_causal_qualification,missing_field,ERROR,strong_non_causal_causal_qualification,true/false/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,sample_size_quote,missing_field,ERROR,sample_size_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,claims_any_statistically_significant_results,missing_field,ERROR,claims_any_statistically_significant_results,true/false/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,clearly_defined_explanatory_variable,missing_field,ERROR,clearly_defined_explanatory_variable,true/false/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,clear_causal_quantity_of_interest,missing_field,ERROR,clear_causal_quantity_of_interest,ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,specifies_estimate_equations,missing_field,ERROR,specifies_estimate_equations,true/false/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,statement_of_identification_assumptions_quote,missing_field,ERROR,statement_of_identification_assumptions_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572009000100007.json,S0101-31572009000100007,effort_to_explore_mechanisms,missing_field,ERROR,effort_to_explore_mechanisms,No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,error_in_raw_text,missing_field,ERROR,error_in_raw_text,No Error; Missing/Corrupt; Title/Text Mismatch,,remaining_manual_review
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,single_country_study,missing_field,ERROR,single_country_study,single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,single_region,missing_field,ERROR,single_region,single_region; multiple_region,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,countries_of_focus,missing_field,ERROR,countries_of_focus,string/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,seeks_determinants,missing_field,ERROR,seeks_determinants,true/false/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,other_research_design,missing_field,ERROR,other_research_design,string/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,instrumental_variable_instrument,missing_field,ERROR,instrumental_variable_instrument,string/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,independent_variables,missing_field,ERROR,independent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,dependent_variables,missing_field,ERROR,dependent_variables,array/object or null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,main_variable_relationship,missing_field,ERROR,main_variable_relationship,array/object or null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,strong_non_causal_causal_qualification,missing_field,ERROR,strong_non_causal_causal_qualification,true/false/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,sample_size_quote,missing_field,ERROR,sample_size_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,claims_any_statistically_significant_results,missing_field,ERROR,claims_any_statistically_significant_results,true/false/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,clearly_defined_explanatory_variable,missing_field,ERROR,clearly_defined_explanatory_variable,true/false/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,clear_causal_quantity_of_interest,missing_field,ERROR,clear_causal_quantity_of_interest,ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,specifies_estimate_equations,missing_field,ERROR,specifies_estimate_equations,true/false/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,statement_of_identification_assumptions_quote,missing_field,ERROR,statement_of_identification_assumptions_quote,string/null,,resolved_by_normalization
classification_json,S0101-31572010000100002.json,S0101-31572010000100002,effort_to_explore_mechanisms,missing_field,ERROR,effort_to_explore_mechanisms,No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,error_in_raw_text,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,general_goal_of_analysis,general_goal_of_analysis_invalid,ERROR,descriptive [character],Describe; Predict; Explain,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,single_country_study,single_country_study_invalid,ERROR,TRUE [logical],single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,single_region,single_region_invalid,ERROR,FALSE [logical],single_region; multiple_region,,remaining_manual_review
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,countries_of_focus,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,main_causal_research_design,main_causal_research_design_invalid,ERROR,none [character],Field Experiment; Survey Experiment; Lab Experiment; Diff-in-Diff; Instrumental Variable; Regression Discontinuity Design; Regression Kink Design; Synthetic Control; Matching/Weighting/Balancing; Kitchen Sink Linear Model; Multiple Designs; Other,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,clear_causal_quantity_of_interest,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572018000300526.json,S0101-31572018000300526,effort_to_explore_mechanisms,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,remaining_manual_review
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,error_in_raw_text,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,general_goal_of_analysis,general_goal_of_analysis_invalid,ERROR,Explain the operation of Brazil's golden rule (fiscal rule) and evaluate its performance based on its characteristics and international experience [character],Describe; Predict; Explain,,remaining_manual_review
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,single_country_study,single_country_study_invalid,ERROR,TRUE [logical],single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,single_region,single_region_invalid,ERROR,FALSE [logical],single_region; multiple_region,,remaining_manual_review
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,countries_of_focus,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,main_causal_research_design,main_causal_research_design_invalid,ERROR,none [character],Field Experiment; Survey Experiment; Lab Experiment; Diff-in-Diff; Instrumental Variable; Regression Discontinuity Design; Regression Kink Design; Synthetic Control; Matching/Weighting/Balancing; Kitchen Sink Linear Model; Multiple Designs; Other,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,clear_causal_quantity_of_interest,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572019000100039.json,S0101-31572019000100039,effort_to_explore_mechanisms,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,remaining_manual_review
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,error_in_raw_text,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,,resolved_by_normalization
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,general_goal_of_analysis,general_goal_of_analysis_invalid,ERROR,"Describe and advocate for Universal Basic Income policy, tracing Brazil's pioneering legislation and highlighting positive experiences in Kenya and Maricá (RJ) [character]",Describe; Predict; Explain,,remaining_manual_review
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,single_country_study,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,countries_of_focus,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,,resolved_by_normalization
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,clear_causal_quantity_of_interest,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572020000300566.json,S0101-31572020000300566,effort_to_explore_mechanisms,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,remaining_manual_review
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,error_in_raw_text,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,,resolved_by_normalization
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,general_goal_of_analysis,general_goal_of_analysis_invalid,ERROR,"Literature review of empirical studies on the effects of capital account liberalization on economic growth and financial instability, arguing that orthodox ex ante theoretical m... [character]",Describe; Predict; Explain,,remaining_manual_review
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,single_country_study,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,,remaining_manual_review
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,single_region,single_region_invalid,ERROR,FALSE [logical],single_region; multiple_region,,remaining_manual_review
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,countries_of_focus,countries_of_focus_invalid_string,ERROR,<EMPTY> [list],string/null,,resolved_by_normalization
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,main_causal_research_design,main_causal_research_design_invalid,ERROR,none [character],Field Experiment; Survey Experiment; Lab Experiment; Diff-in-Diff; Instrumental Variable; Regression Discontinuity Design; Regression Kink Design; Synthetic Control; Matching/Weighting/Balancing; Kitchen Sink Linear Model; Multiple Designs; Other,,resolved_by_normalization
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,clear_causal_quantity_of_interest,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572020000400669.json,S0101-31572020000400669,effort_to_explore_mechanisms,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,remaining_manual_review
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,error_in_raw_text,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,general_goal_of_analysis,general_goal_of_analysis_invalid,ERROR,"Test the hypothesis that capital flow does not influence productive investment in Brazil, and analyze the determinants of productivity conditioned on investment rates, wage cost... [character]",Describe; Predict; Explain,,remaining_manual_review
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,single_country_study,single_country_study_invalid,ERROR,TRUE [logical],single_country; multiple_countries,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,single_region,single_region_invalid,ERROR,FALSE [logical],single_region; multiple_region,,remaining_manual_review
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,countries_of_focus,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,main_causal_research_design,main_causal_research_design_invalid,ERROR,instrumental variables [character],Field Experiment; Survey Experiment; Lab Experiment; Diff-in-Diff; Instrumental Variable; Regression Discontinuity Design; Regression Kink Design; Synthetic Control; Matching/Weighting/Balancing; Kitchen Sink Linear Model; Multiple Designs; Other,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,main_variable_relationship,main_variable_relationship_not_array_or_null,ERROR,"Effect of investment rate on productivity, and effect of capital flow on productive investment [character]",array/object or null,,remaining_manual_review
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,clear_causal_quantity_of_interest,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,,resolved_by_normalization
classification_json,S0101-31572022000300572.json,S0101-31572022000300572,effort_to_explore_mechanisms,effort_to_explore_mechanisms_invalid,ERROR,TRUE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,,remaining_manual_review
classification_json,S0101-31572023000400837.json,S0101-31572023000400837,error_in_raw_text,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,,resolved_by_normalization
classification_json,S0101-31572023000400837.json,S0101-31572023000400837,paper_uses_survey_data,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,,resolved_by_normalization
classification_json,S0101-31572023000400837.json,S0101-31572023000400837,uses_original_dataset,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,,resolved_by_normalization
